read_length,gc_content,avg_quality
691,52.67727930535456,18.665701881331405
819,67.03296703296702,21.655677655677657
2189,35.35861123800822,23.545911375057102
2031,64.64795667159035,33.4273756770064
328,53.65853658536586,7.966463414634147
1173,62.48934356351236,28.646206308610402
1769,54.77671000565291,7.848501978518938
409,54.278728606356964,23.361858190709047
7444,64.27995701235895,26.146560988715745
830,58.07228915662651,10.366265060240965
580,57.41379310344827,26.724137931034484
490,50.40816326530613,19.304081632653062
4356,59.71074380165289,13.519742883379248
1162,56.62650602409639,31.924268502581757
416,45.43269230769231,32.72355769230769
1092,54.48717948717948,12.657509157509157
410,52.19512195121951,18.839024390243903
3596,52.89210233592881,7.079810901001112
460,52.391304347826086,9.26086956521739
445,46.51685393258427,22.49438202247191
1328,58.8855421686747,17.971385542168676
449,46.10244988864143,14.416481069042316
496,55.24193548387096,12.497983870967742
960,59.895833333333336,27.835416666666667
3698,50.0,6.171714440237967
380,64.47368421052632,29.13684210526316
356,56.17977528089888,14.126404494382022
894,66.66666666666666,12.748322147651006
915,52.78688524590164,10.027322404371585
826,57.6271186440678,23.008474576271187
1493,68.58673811118553,31.96985934360348
903,49.501661129568106,28.209302325581394
572,61.36363636363637,6.330419580419581
788,59.89847715736041,17.389593908629443
1742,53.50172215843858,30.587830080367393
598,61.87290969899666,10.536789297658864
314,48.72611464968153,12.742038216560509
243,54.32098765432099,12.037037037037036
203,45.812807881773395,19.177339901477833
273,62.27106227106227,12.882783882783883
410,51.463414634146346,27.204878048780486
386,58.549222797927456,30.678756476683937
483,65.83850931677019,23.238095238095237
533,45.96622889305816,23.76172607879925
2541,63.557654466745376,23.49508067689886
739,52.63870094722598,29.407307171853855
223,55.60538116591929,6.7040358744394615
353,56.657223796033996,28.594900849858355
296,53.37837837837838,33.358108108108105
386,66.06217616580311,21.83419689119171
237,48.9451476793249,15.253164556962025
272,43.38235294117647,20.941176470588236
302,52.980132450331126,20.6523178807947
168,54.761904761904766,13.56547619047619
216,50.46296296296296,7.787037037037037
